Date,Location,Group,question_number,Question_text,Answer_Likert,Open-ended
6/13/2024,Arauca,28,18,18.     El viento presenta un efecto de riesgo asociado a la dispersión de Foc-R4T ,De acuerdo,Al presentarse vientos estos podrían traer consigo el movimiento del suelo que pueda estar contaminado y llegar hasta predios libres lo que generaría una propagación de la enfermedad
6/13/2024,Arauca,28,19,19.     La precipitación es un factor de riesgo en epidemias de Foc R4T,De acuerdo,El agua lleva consigo sedimentos de suelos y también focos de enfermedades que al llegar a inundar en un lote depositarán y se creará un foco de infección de la enfermedad
6/13/2024,Arauca,28,20,20.     Conexión de redes de drenaje entre lotes y cultivos de banano es un factor de riesgo en epidemias de  Foc R4T,De acuerdo,De acuerdo con esta afirmación porque los canales de riesgo no solo estarían llevando agua de lote a otros sino también los problemas fitosanitarios de este lote al otro
6/13/2024,Arauca,28,21,21.      Otros hospederos son un factor de riesgo en epidemias Foc R4T ,De acuerdo,Pueden haber otras plantas de la familia las musáceas que se encuentran como arvenses o demás y estas pueden ser susceptibles a estas enfermedades por lo tanto pueden ser hospederas
6/13/2024,Arauca,28,22,22.     El cambio climático es un factor de riesgo en epidemias Foc R4T ,De acuerdo,Existen condiciones de estrés o de alteración de humedad relativa temperatura y demás que son causadas por el cambio climático estas condiciones pueden facilitar el ingreso de y propagación de las enfermedades
6/13/2024,Arauca,28,23,23.     Las propiedades físicas del suelo son factores que afectan el desarrollo de epidemias de  Foc-R4T,De acuerdo,Estoy de acuerdo porque muchas veces un suelo contexturar sillosa puede facilitar la propagación de enfermedades por poco movimiento de infiltración de aguas depositadas por lluvia o inundación de algunas Fuentes hídrica
6/13/2024,Arauca,29,1,1.     El movimiento de suelo contaminado es un factor de riesgo para introducir Foc-R4T a nuevas áreas,Muy de acuerdo,Foc r4t se mantiene activo a través de las clamidios porras Por ende es muy riesgosa la propagación
6/13/2024,Arauca,29,2,2.     El movimiento de plantas contaminadas (material vegetal de siembra o desechos de cultivos) es un factor de riesgo para introducir Foc-R4T a nuevas áreas.,Muy de acuerdo,La enfermedad en algunas ocasiones es automática los síntomas expresan visualmente de 5 a 7 meses
6/13/2024,Arauca,29,3,3.     Plantas asintomáticas dentro del cultivo son un factor de riesgo como fuente de inóculo de Foc-R4T.,Muy de acuerdo,La sintomatología externa y visual se expresa después del quinto mes después de la siembra
6/13/2024,Arauca,29,4,"4.     Movimiento de equipos agrícolas contaminados (herramientas, vehículos, equipos, etc.…) son factores que pueden diseminar Foc-R4T ",Muy de acuerdo,El material vegetal o tierra es un factor de propagación se recomienda desinfectar herramientas calzado y vehículos
6/13/2024,Arauca,29,5,5.     La presencia de pequeños focos de Foc-R4T en áreas remotas impide que sean identificados y contenidos,Muy de acuerdo,Probablemente es una remotas No existe o es muy baja la presencia de extensionistas o técnicos que realicen diagnósticos
6/13/2024,Arauca,29,6,"6.     Foc-R4T puede ser transportado por el agua, lo que lleva a la contaminación de las áreas aguas abajo",Muy de acuerdo,El agua mueve material inerte que puede estar contaminado las cameosporas Son estructuras reproductivas muy resistentes
6/13/2024,Arauca,29,7,"7.     El movimiento de material vegetal infectado, como plántulas o cormos, por parte de los seres humanos puede propagar Foc-R4T",Muy de acuerdo,La sintomatología externa visual Se aprecia después del quinto mes
6/13/2024,Arauca,29,8,8.     El comercio internacional de plantas y partes de plantas de banano y plátano puede facilitar la difusión a larga distancia de Foc-R4T,Muy de acuerdo,Las calcetas frutos o material del transporte como canastas vehículos y centros de acopio se pueden contaminar fácilmente
6/13/2024,Arauca,29,9,9.     Las regulaciones de cuarentena débiles o ineficaces pueden permitir la diseminación de Foc-R4T,Muy de acuerdo,El foco se puede extender más en el área
6/13/2024,Arauca,29,10,10.     Ciertos insectos pueden contribuir a la transmisión de Foc-R4T,Muy de acuerdo,El picudo es transmisor de diferentes enfermedades de control oficial
6/13/2024,Arauca,29,11,"11.     La mala implementación de medidas de bioseguridad, la eliminación inadecuada de las plantas y el manejo deficiente de las plantaciones  pueden aumentar el riesgo de propagación de Foc-R4T.",Muy de acuerdo,Dejar plantas contaminadas aumenta la probabilidad de infección
6/13/2024,Arauca,29,12,12.     El tráfico humano hacia y desde las regiones infectadas puede introducir inadvertidamente Foc-R4T a nuevas áreas.,Muy de acuerdo,El movimiento de tierra y material inerte facilitan la contaminación
6/13/2024,Arauca,29,13,13.     El monitoreo inadecuado puede retrasar la detección y futura contención del Foc-R4T,Muy de acuerdo,Una temprana detección facilita el manejo de la enfermedad
6/13/2024,Arauca,29,14,14.     Las propiedades químicas del suelo son factores que afectan el desarrollo de epidemias de  Foc-R4T - Muy en desacuerdo.,Muy de acuerdo,La acidez favorece la reproducción y adaptación del hongo
6/13/2024,Arauca,29,15,15.     La biota del suelo son factores que afectan el desarrollo de epidemias de Foc-R4T ,Muy de acuerdo,Actualmente existen estudios de manejo biológico con cepas de trichoderma spp.
6/13/2024,Arauca,29,16,16.     La temperatura es n factor que afectan el desarrollo de epidemias de Foc-R4T ,Muy de acuerdo,En algunas ocasiones aumenta la velocidad de reproducción
6/13/2024,Arauca,29,17,17.     Las tormentas presentan un efecto de riesgo asociado a la dispersión de Foc-R4T ,Muy de acuerdo,Las lluvias o precipitaciones súbitas aumentan la escorrentía y esto favorece la diseminación de la enfermedad
6/13/2024,Arauca,29,18,18.     El viento presenta un efecto de riesgo asociado a la dispersión de Foc-R4T ,Ni de acuerdo ni en desacuerdo,Por movimiento de material inerte
6/13/2024,Arauca,29,19,19.     La precipitación es un factor de riesgo en epidemias de Foc R4T,Muy de acuerdo,Las corrientes de agua favorecen la propagación de enfermedades de control oficial
6/13/2024,Arauca,29,20,20.     Conexión de redes de drenaje entre lotes y cultivos de banano es un factor de riesgo en epidemias de  Foc R4T,Muy de acuerdo,El movimiento de agua y material inerte
6/13/2024,Arauca,29,21,21.      Otros hospederos son un factor de riesgo en epidemias Foc R4T ,Muy de acuerdo,Las arvensas o las heliconias son hospeantes
6/13/2024,Arauca,29,22,22.     El cambio climático es un factor de riesgo en epidemias Foc R4T ,En desacuerdo,No hay relación
6/13/2024,Arauca,29,23,23.     Las propiedades físicas del suelo son factores que afectan el desarrollo de epidemias de  Foc-R4T,Ni de acuerdo ni en desacuerdo,La textura puede favorecer y perjudicar suelos muy arcillosos son muy inundables
6/13/2024,Arauca,30,1,1.     El movimiento de suelo contaminado es un factor de riesgo para introducir Foc-R4T a nuevas áreas,De acuerdo,El riesgo es cuando un suelo está contaminado y se le hacen prácticas como el arado
6/13/2024,Arauca,30,2,2.     El movimiento de plantas contaminadas (material vegetal de siembra o desechos de cultivos) es un factor de riesgo para introducir Foc-R4T a nuevas áreas.,De acuerdo,Riesgo alto
6/13/2024,Arauca,30,3,3.     Plantas asintomáticas dentro del cultivo son un factor de riesgo como fuente de inóculo de Foc-R4T.,De acuerdo,Difícil identificar ese riesgo
6/13/2024,Arauca,30,4,"4.     Movimiento de equipos agrícolas contaminados (herramientas, vehículos, equipos, etc.…) son factores que pueden diseminar Foc-R4T ",De acuerdo,Lo mejor es que cada finca tenga su propia herramienta
6/13/2024,Arauca,30,5,5.     La presencia de pequeños focos de Foc-R4T en áreas remotas impide que sean identificados y contenidos,De acuerdo,NA
6/13/2024,Arauca,30,6,"6.     Foc-R4T puede ser transportado por el agua, lo que lleva a la contaminación de las áreas aguas abajo",De acuerdo,Sí ya que esa agua que va contaminada se usa en otros cultivos
6/13/2024,Arauca,30,7,"7.     El movimiento de material vegetal infectado, como plántulas o cormos, por parte de los seres humanos puede propagar Foc-R4T",De acuerdo,Todo lo infectado se va a propagar
6/13/2024,Arauca,30,8,8.     El comercio internacional de plantas y partes de plantas de banano y plátano puede facilitar la difusión a larga distancia de Foc-R4T,De acuerdo,Sí porque hay problemas de vigilancia fitosanitaria
6/13/2024,Arauca,30,9,9.     Las regulaciones de cuarentena débiles o ineficaces pueden permitir la diseminación de Foc-R4T,De acuerdo,Fusarium raza 4 Tropical puede estar presente en el suelo durante muchos años
6/13/2024,Arauca,30,10,10.     Ciertos insectos pueden contribuir a la transmisión de Foc-R4T,De acuerdo,Esto se desplazan por distintas partes
6/13/2024,Arauca,30,11,"11.     La mala implementación de medidas de bioseguridad, la eliminación inadecuada de las plantas y el manejo deficiente de las plantaciones  pueden aumentar el riesgo de propagación de Foc-R4T.",De acuerdo,Para que foc r4t se elimine necesita de buenas medidas de bioseguridad
6/13/2024,Arauca,30,12,12.     El tráfico humano hacia y desde las regiones infectadas puede introducir inadvertidamente Foc-R4T a nuevas áreas.,De acuerdo,Ya que en las botas puede ir
6/13/2024,Arauca,30,13,13.     El monitoreo inadecuado puede retrasar la detección y futura contención del Foc-R4T,De acuerdo,Se deben realizar monitoreo adecuados para así tener una contención futura exitosa
6/13/2024,Arauca,30,14,14.     Las propiedades químicas del suelo son factores que afectan el desarrollo de epidemias de  Foc-R4T - Muy en desacuerdo.,Ni de acuerdo ni en desacuerdo,No tengo conocimiento de Qué factores químicos en el suelo generan o no propagación de foc r4t
6/13/2024,Arauca,30,15,15.     La biota del suelo son factores que afectan el desarrollo de epidemias de Foc-R4T ,Ni de acuerdo ni en desacuerdo,No tengo conocimiento del tema
6/13/2024,Arauca,30,16,16.     La temperatura es n factor que afectan el desarrollo de epidemias de Foc-R4T ,Muy de acuerdo,Ya que foc r4t se propaga Más cuando hay lluvias y encharcamientos
6/13/2024,Arauca,30,17,17.     Las tormentas presentan un efecto de riesgo asociado a la dispersión de Foc-R4T ,De acuerdo,Esta agua infectada pasa a otros cultivos
6/13/2024,Arauca,30,18,18.     El viento presenta un efecto de riesgo asociado a la dispersión de Foc-R4T ,De acuerdo,Se dispersa por medio de esta
6/13/2024,Arauca,30,19,19.     La precipitación es un factor de riesgo en epidemias de Foc R4T,De acuerdo,Ya que también contamina otros cultivos de plátano o banano
6/13/2024,Arauca,30,20,20.     Conexión de redes de drenaje entre lotes y cultivos de banano es un factor de riesgo en epidemias de  Foc R4T,De acuerdo,Esta agua y drenajes pueden ir infestados con Foc r4t
6/13/2024,Arauca,30,21,21.      Otros hospederos son un factor de riesgo en epidemias Foc R4T ,De acuerdo,Otras especies de musáceas que pueden estar en el lote
6/13/2024,Arauca,30,22,22.     El cambio climático es un factor de riesgo en epidemias Foc R4T ,De acuerdo,En la época de lluvias Foc r4t se ve más por el tema de encharcamientos
6/13/2024,Arauca,30,23,23.     Las propiedades físicas del suelo son factores que afectan el desarrollo de epidemias de  Foc-R4T,Ni de acuerdo ni en desacuerdo,No tengo conocimiento
6/13/2024,Arauca,31,1,1.     El movimiento de suelo contaminado es un factor de riesgo para introducir Foc-R4T a nuevas áreas,Muy de acuerdo,El movimiento de suelo es fácil de transportar por el movimiento de maquinaria que se queda adherida en las llantas y calzado de los trabajadores
6/13/2024,Arauca,31,2,2.     El movimiento de plantas contaminadas (material vegetal de siembra o desechos de cultivos) es un factor de riesgo para introducir Foc-R4T a nuevas áreas.,Muy de acuerdo,Tanto los colinos de la planta madre o hijos son un factor de transmisión de la enfermedad en nuevas áreas
6/13/2024,Arauca,31,3,3.     Plantas asintomáticas dentro del cultivo son un factor de riesgo como fuente de inóculo de Foc-R4T.,Muy de acuerdo,Sí porque el personal asume que el material vegetal está sano hasta que presenta los primeros síntomas
